"filename", "language", "XML", "Batch", "Markdown", "Java", "Java Properties", "comment", "blank", "total"
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e1\target\classes\run1\BubbleLights.class", "Java", 0, 0, 0, 16, 0, 0, 0, 16
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e1\target\classes\run1\ChristmasTree.class", "Java", 0, 0, 0, 7, 0, 0, 0, 7
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e1\target\classes\run1\DecoratorDemo.class", "Java", 0, 0, 0, 12, 0, 0, 0, 12
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e1\target\classes\run1\Ornament.class", "Java", 0, 0, 0, 4, 0, 0, 0, 4
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e1\target\classes\run1\Tinsel.class", "Java", 0, 0, 0, 17, 0, 0, 0, 17
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e1\target\classes\run1\TreeDecorator.class", "Java", 0, 0, 0, 12, 0, 0, 0, 12
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e1\target\classes\run2\DecoratorDemo.class", "Java", 0, 0, 0, 13, 0, 0, 0, 13
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e1\target\classes\run2\GarlandDecorator.class", "Java", 0, 0, 0, 16, 0, 0, 0, 16
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e1\target\classes\run2\OrnamentDecorator.class", "Java", 0, 0, 0, 11, 0, 0, 0, 11
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e1\target\classes\run2\TinselDecorator.class", "Java", 0, 0, 0, 15, 0, 0, 0, 15
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e1\target\maven-archiver\pom.properties", "Java Properties", 0, 0, 0, 0, 3, 2, 1, 6
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\.mvn\wrapper\MavenWrapperDownloader.java", "Java", 0, 0, 0, 76, 0, 31, 11, 118
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\.mvn\wrapper\maven-wrapper.properties", "Java Properties", 0, 0, 0, 0, 2, 0, 1, 3
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\mvnw.cmd", "Batch", 0, 68, 0, 0, 0, 45, 32, 145
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\pom.xml", "XML", 19, 0, 0, 0, 0, 0, 5, 24
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\runs\run1.md", "Markdown", 0, 0, 478, 0, 0, 0, 150, 628
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\runs\run2.md", "Markdown", 0, 0, 314, 0, 0, 0, 98, 412
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\original\DataSource.java", "Java", 0, 0, 0, 5, 0, 0, 2, 7
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\original\FileDataSource.java", "Java", 0, 0, 0, 32, 0, 1, 6, 39
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\CompressionDecorator.java", "Java", 0, 0, 0, 24, 0, 2, 5, 31
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\CompressionDecorator2.java", "Java", 0, 0, 0, 22, 0, 2, 6, 30
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\CompressionDecorator3.java", "Java", 0, 0, 0, 22, 0, 4, 5, 31
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\DataSource.java", "Java", 0, 0, 0, 5, 0, 0, 2, 7
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\DataSourceDecorator.java", "Java", 0, 0, 0, 7, 0, 0, 3, 10
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\DataSourceDecorator2.java", "Java", 0, 0, 0, 15, 0, 0, 5, 20
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\DecoratorDemo.java", "Java", 0, 0, 0, 12, 0, 1, 5, 18
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\DecoratorDemo2.java", "Java", 0, 0, 0, 12, 0, 1, 5, 18
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\EncryptionDecorator.java", "Java", 0, 0, 0, 20, 0, 2, 5, 27
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\EncryptionDecorator2.java", "Java", 0, 0, 0, 26, 0, 2, 6, 34
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\EncryptionDecorator3.java", "Java", 0, 0, 0, 22, 0, 4, 6, 32
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run1\FileDataSource.java", "Java", 0, 0, 0, 33, 0, 0, 6, 39
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\CompressionDecorator.java", "Java", 0, 0, 0, 24, 0, 2, 5, 31
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\CompressionDecorator2.java", "Java", 0, 0, 0, 22, 0, 2, 6, 30
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\CompressionDecorator3.java", "Java", 0, 0, 0, 22, 0, 4, 5, 31
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\DataSource.java", "Java", 0, 0, 0, 5, 0, 0, 2, 7
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\DataSourceDecorator.java", "Java", 0, 0, 0, 7, 0, 0, 3, 10
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\DataSourceDecorator2.java", "Java", 0, 0, 0, 15, 0, 0, 5, 20
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\DecoratorDemo.java", "Java", 0, 0, 0, 12, 0, 1, 5, 18
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\DecoratorDemo2.java", "Java", 0, 0, 0, 12, 0, 1, 5, 18
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\EncryptionDecorator.java", "Java", 0, 0, 0, 20, 0, 2, 5, 27
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\EncryptionDecorator2.java", "Java", 0, 0, 0, 26, 0, 2, 6, 34
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\EncryptionDecorator3.java", "Java", 0, 0, 0, 22, 0, 4, 6, 32
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\src\main\java\run2\FileDataSource.java", "Java", 0, 0, 0, 33, 0, 0, 6, 39
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\original\DataSource.class", "Java", 0, 0, 0, 2, 0, 0, 1, 3
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\original\FileDataSource.class", "Java", 0, 0, 0, 29, 0, 0, 1, 30
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\CompressionDecorator.class", "Java", 0, 0, 0, 33, 0, 0, 1, 34
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\CompressionDecorator2.class", "Java", 0, 0, 0, 24, 0, 0, 1, 25
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\CompressionDecorator3.class", "Java", 0, 0, 0, 22, 0, 0, 0, 22
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\DataSource.class", "Java", 0, 0, 0, 2, 0, 0, 1, 3
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\DataSourceDecorator.class", "Java", 0, 0, 0, 9, 0, 0, 0, 9
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\DataSourceDecorator2.class", "Java", 0, 0, 0, 14, 0, 0, 0, 14
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\DecoratorDemo.class", "Java", 0, 0, 0, 18, 0, 0, 0, 18
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\DecoratorDemo2.class", "Java", 0, 0, 0, 18, 0, 0, 0, 18
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\EncryptionDecorator.class", "Java", 0, 0, 0, 27, 0, 0, 1, 28
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\EncryptionDecorator2.class", "Java", 0, 0, 0, 34, 0, 0, 1, 35
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\EncryptionDecorator3.class", "Java", 0, 0, 0, 25, 0, 0, 0, 25
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run1\FileDataSource.class", "Java", 0, 0, 0, 32, 0, 0, 1, 33
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\CompressionDecorator.class", "Java", 0, 0, 0, 33, 0, 0, 1, 34
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\CompressionDecorator2.class", "Java", 0, 0, 0, 24, 0, 0, 1, 25
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\CompressionDecorator3.class", "Java", 0, 0, 0, 22, 0, 0, 0, 22
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\DataSource.class", "Java", 0, 0, 0, 2, 0, 0, 1, 3
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\DataSourceDecorator.class", "Java", 0, 0, 0, 9, 0, 0, 0, 9
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\DataSourceDecorator2.class", "Java", 0, 0, 0, 14, 0, 0, 0, 14
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\DecoratorDemo.class", "Java", 0, 0, 0, 18, 0, 0, 0, 18
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\DecoratorDemo2.class", "Java", 0, 0, 0, 18, 0, 0, 0, 18
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\EncryptionDecorator.class", "Java", 0, 0, 0, 27, 0, 0, 1, 28
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\EncryptionDecorator2.class", "Java", 0, 0, 0, 34, 0, 0, 1, 35
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\EncryptionDecorator3.class", "Java", 0, 0, 0, 25, 0, 0, 0, 25
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\classes\run2\FileDataSource.class", "Java", 0, 0, 0, 32, 0, 0, 1, 33
"c:\workspace\research\papers\2024\JISBD2024-JAParejo\llms-design-patterns-evaluation\oodp-scenarios\structural\decorator\decorator-e2\target\maven-archiver\pom.properties", "Java Properties", 0, 0, 0, 0, 3, 2, 1, 6
"Total", "-", 254, 884, 7173, 8074, 60, 1247, 4077, 21769
